event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
19801,2030-01-01T00:00:00,,session_50040,category,,,tablet,Edge,749
19802,2021-11-07T05:04:57,2357,session_96077,search,,,mobile,Samsung Internet,1025
19803,2020-12-26T02:32:16,,session_41984,cart,,,tablet,Firefox,612
19804,2020-11-15T16:30:28,,session_39165,checkout,,,mobile,Chrome,1231
19805,2022-05-14T02:05:11,,session_90836,product_detail,40,,tablet,Firefox,572
19806,2021-09-07T18:49:13,,session_4969,home,,,mobile,Safari,488
19807,2022-06-14T05:43:14,,session_93224,home,,,desktop,Firefox,1628
19808,2021-08-19T23:53:57,,session_8056,checkout,,,desktop,Edge,432
19809,2030-01-01T00:00:00,,session_46843,account,,,tablet,Samsung Internet,1364
19810,2024-02-12T03:23:22,4945,session_19624,product_detail,10,,,,477
19811,2024-10-16T04:59:38,1230,session_68129,checkout,,,desktop,Edge,878
19812,2023-01-15T07:48:52,,session_99356,product_detail,11,,mobile,Safari,1701
19813,2020-01-07T13:52:50,,session_25222,home,,,mobile,Samsung Internet,126
19814,2020-09-28T08:41:06,,session_76568,account,,,desktop,Firefox,1237
19815,2024-06-21T21:56:12,2404,session_97123,checkout,,,tablet,Edge,1221
19816,2022-06-03T10:04:56,,session_75267,home,,,mobile,Edge,1771
19817,2023-07-02T01:52:12,,session_58355,home,,,desktop,Firefox,1179
19818,2023-10-17T06:59:18,,session_28877,cart,,,tablet,Firefox,703
19819,2020-05-21T16:03:43,,session_42678,account,,,desktop,Chrome,683
19820,2023-05-22T03:25:07,51,session_41646,checkout,,,tablet,Safari,464
19821,2021-06-15T01:29:34,,session_5204,category,,,,,1643
19822,2024-06-17T23:47:11,559,session_99118,product_detail,33,241,desktop,Edge,262
19823,2023-06-20T03:59:34,,session_67407,category,,,tablet,Firefox,815
19824,2022-05-27T06:54:58,,session_36258,category,,,mobile,Safari,-321
19825,2024-01-13T02:48:28,,session_20606,search,,,tablet,Chrome,317
19826,2022-01-27T01:50:52,,session_47205,cart,,,tablet,Firefox,894
19827,2021-12-23T18:06:01,,session_98012,product_detail,21,1169,tablet,Chrome,109
19828,2030-01-01T00:00:00,3166,session_42501,product_detail,7,,tablet,Edge,585
19829,2023-07-06T20:23:28,3662,session_50161,category,,,desktop,Safari,745
19830,2024-02-10T00:46:27,,session_91591,search,,,tablet,Samsung Internet,1648
19831,2024-02-17T16:00:05,1103,session_70348,checkout,,,mobile,Samsung Internet,574
19832,2024-08-24T08:02:46,2618,session_48065,home,,,desktop,Edge,939
19833,2021-08-16T11:58:26,,session_45004,product_detail,33,,desktop,Edge,343
19834,2020-02-04T06:45:19,,session_40481,search,,,desktop,Edge,552
19835,2022-08-12T08:30:29,,session_24062,checkout,,,mobile,Chrome,1183
19836,2022-02-19T04:19:04,,session_26016,account,,,,,1598
19837,2022-10-20T05:33:25,,session_5375,home,,,tablet,Safari,302
19838,2023-11-06T07:22:32,4007,session_34953,account,,,desktop,Edge,1483
19839,2024-12-09T19:40:07,,session_97530,cart,,,mobile,Firefox,1226
19840,2023-10-19T13:05:37,187,session_99054,account,,,mobile,Safari,921
19841,2024-09-05T16:30:17,,session_96016,home,,,desktop,Samsung Internet,244
19842,2021-12-21T21:05:06,,session_28409,account,,,mobile,Samsung Internet,1800
19843,2024-10-10T23:18:45,2243,session_64453,home,,,mobile,Firefox,519
19844,2022-03-09T11:33:11,,session_72713,category,,,tablet,Edge,197
19845,2021-04-24T16:30:01,3665,session_32457,checkout,,,tablet,Firefox,655
19846,2021-02-11T11:03:34,,session_25709,cart,,,mobile,Edge,1580
19847,2021-12-31T01:35:10,,session_75333,cart,,,tablet,Edge,1551
19848,2021-02-02T09:31:39,,session_81079,checkout,,,desktop,Firefox,1467
19849,2021-09-12T03:21:55,2524,session_42269,search,,,,,1190
19850,2024-11-24T03:57:22,4818,session_75856,home,,,tablet,Samsung Internet,1611
19851,2021-06-09T03:21:04,,session_58645,search,,,mobile,Safari,785
19852,2022-02-23T23:29:03,,session_48821,home,,,mobile,Chrome,791
19853,2023-09-20T04:37:47,,session_57264,product_detail,48,564,desktop,Firefox,153
19854,2021-04-12T18:36:05,,session_93645,product_detail,32,,mobile,Chrome,1654
19855,2022-09-06T22:16:35,4332,session_83430,checkout,,,desktop,Firefox,181
19856,2020-09-20T17:02:58,,session_92826,account,,,mobile,Safari,1307
19857,2021-01-30T08:10:02,,session_48875,home,,,mobile,Edge,712
19858,2020-09-02T06:53:53,,session_21151,cart,,,mobile,Safari,1287
19859,2024-04-08T15:46:57,,session_61479,account,,,desktop,Firefox,371
19860,2023-05-19T11:15:15,,session_54688,cart,,,,,140
19861,2022-05-20T10:04:12,4604,session_19443,category,,,tablet,Edge,1097
19862,2022-06-20T20:31:04,174,session_84777,checkout,,,tablet,Firefox,1098
19863,2021-02-08T16:29:29,,session_54672,home,,,mobile,Firefox,1036
19864,2021-06-20T14:28:20,,session_67810,checkout,,,desktop,Samsung Internet,544
19865,2023-12-20T20:38:32,,session_34799,checkout,,,mobile,Safari,811
19866,2021-07-25T00:43:43,3864,session_76900,search,,,tablet,Firefox,1760
19867,2021-01-11T11:29:31,,session_61374,cart,,,tablet,Safari,1233
19868,2021-01-19T11:55:28,,session_657,search,,,desktop,Samsung Internet,1359
19869,2020-05-21T11:14:12,,session_75701,home,,,tablet,Chrome,1756
19870,2021-06-30T20:53:03,,session_58923,category,,,,,1025
19871,2022-09-21T02:33:38,2040,session_69447,cart,,,mobile,Safari,1216
19872,2021-01-03T11:07:58,,session_33010,cart,,,tablet,Chrome,638
19873,2024-03-27T00:10:04,2664,session_84338,cart,,,mobile,Chrome,1671
19874,2023-03-26T09:53:36,,session_54216,home,,,desktop,Safari,1176
19875,2023-03-20T03:57:41,516,session_516,search,,,tablet,Safari,318
19876,2023-02-24T02:04:29,2565,session_30557,home,,,mobile,Edge,1361
19877,2023-10-31T17:59:58,3474,session_41277,search,,,tablet,Samsung Internet,616
19878,2023-11-17T02:06:24,,session_79834,search,,,,,934
19879,2021-02-14T21:50:02,,session_38118,checkout,,,tablet,Edge,257
19880,2022-01-20T23:17:39,,session_9326,account,,,tablet,Firefox,1022
19881,2021-06-19T05:26:41,2683,session_66474,search,,,desktop,Edge,376
19882,2024-01-10T22:36:38,,session_8712,search,,,tablet,Chrome,1518
19883,2020-05-14T02:53:57,,session_69528,search,,,desktop,Safari,377
19884,2020-08-15T06:49:37,,session_52732,product_detail,39,703,,,781
19885,2030-01-01T00:00:00,2851,session_74957,product_detail,12,,mobile,Safari,1768
19886,2022-12-03T22:39:04,,session_35350,category,,,mobile,Firefox,1243
19887,2020-09-14T01:37:56,,session_50714,cart,,,mobile,Chrome,130
19888,2021-10-31T15:28:57,,session_25825,category,,,mobile,Chrome,90
19889,2020-12-14T17:05:08,,session_22238,checkout,,,mobile,Chrome,614
19890,2023-02-13T04:07:55,,session_89485,checkout,,,tablet,Firefox,332
19891,2021-04-26T02:48:26,4997,session_68502,home,,,mobile,Firefox,1266
19892,2024-08-13T00:54:29,363,session_95793,cart,,,desktop,Firefox,529
19893,2021-08-11T08:37:06,,session_73065,account,,,mobile,Samsung Internet,1285
19894,2023-03-29T14:38:01,,session_67415,product_detail,54,227,desktop,Firefox,545
19895,2023-06-06T08:06:31,67,session_85013,product_detail,2,162,tablet,Edge,1687
19896,2020-08-26T06:26:31,,session_31271,checkout,,,tablet,Firefox,761
19897,2024-12-06T01:59:29,4192,session_37979,cart,,,mobile,Safari,386
19898,2023-07-02T22:20:47,2594,session_83515,category,,,desktop,Samsung Internet,380
19899,2030-01-01T00:00:00,,session_67264,search,,,desktop,Edge,1505
19900,2024-06-26T01:32:24,2470,session_33596,search,,,tablet,Firefox,1774
19901,2024-08-30T15:50:41,,session_94443,category,,,tablet,Samsung Internet,1095
19902,2020-11-07T15:18:49,,session_78994,search,,,tablet,Edge,1598
19903,2024-05-03T03:54:04,,session_40091,account,,,desktop,Firefox,1624
19904,2023-05-20T07:49:14,3786,session_41072,search,,,tablet,Safari,523
19905,2023-07-29T13:55:55,682,session_37266,search,,,desktop,Samsung Internet,625
19906,2022-03-23T06:35:57,,session_41872,search,,,tablet,Firefox,1161
19907,2024-06-23T12:24:35,4732,session_99869,home,,,desktop,Edge,285
19908,2022-09-14T05:34:40,,session_15304,home,,,desktop,Firefox,1599
19909,2022-05-01T13:14:37,,session_6047,category,,,desktop,Edge,1314
19910,2021-09-20T12:26:20,,session_26544,category,,,mobile,Safari,1630
19911,2023-11-12T18:56:36,2089,session_81887,search,,,tablet,Chrome,1432
19912,2023-04-05T04:16:06,,session_95176,product_detail,59,,desktop,Chrome,127
19913,2020-08-08T04:49:39,,session_2132,cart,,,mobile,Samsung Internet,1101
19914,2021-05-23T17:52:08,,session_19722,search,,,tablet,Edge,1109
19915,2020-04-27T04:41:25,,session_97848,product_detail,28,,mobile,Samsung Internet,1411
19916,2022-11-20T10:06:45,3427,session_11569,cart,,,tablet,Firefox,1396
19917,2023-12-30T12:57:46,,session_59898,product_detail,48,,desktop,Firefox,219
19918,2022-07-05T01:36:40,4756,session_23075,account,,,tablet,Chrome,590
19919,2024-06-25T07:42:23,,session_3013,home,,,desktop,Firefox,1167
19920,2023-05-31T08:21:27,3783,session_19497,category,,,desktop,Edge,1324
19921,2024-02-06T06:14:04,,session_70509,category,,,,,950
19922,2020-04-27T21:05:59,,session_87462,category,,,desktop,Samsung Internet,975
19923,2030-01-01T00:00:00,4021,session_36374,product_detail,32,,desktop,Samsung Internet,326
19924,2030-01-01T00:00:00,1459,session_22593,product_detail,14,,mobile,Firefox,827
19925,2022-06-29T20:15:13,,session_84620,product_detail,53,,desktop,Samsung Internet,356
19926,2023-09-03T18:41:27,4184,session_55087,account,,,desktop,Chrome,460
19927,2021-01-06T00:33:45,,session_34696,category,,,tablet,Samsung Internet,1397
19928,2024-12-08T15:03:32,348,session_6488,checkout,,,mobile,Chrome,925
19929,2024-06-25T07:32:33,530,session_52135,category,,,mobile,Chrome,1002
19930,2021-08-21T02:07:07,,session_72617,account,,,tablet,Samsung Internet,729
19931,2024-08-24T22:47:10,,session_28638,product_detail,56,,tablet,Edge,525
19932,2021-01-28T08:31:29,,session_22540,home,,,mobile,Samsung Internet,1464
19933,2022-03-26T22:36:13,1098,session_9568,account,,,tablet,Safari,786
19934,2022-03-25T07:48:44,2832,session_92137,checkout,,,tablet,Samsung Internet,452
19935,2020-04-11T03:11:04,,session_70611,cart,,,desktop,Edge,1106
19936,2020-02-07T09:11:38,,session_47001,product_detail,42,,desktop,Samsung Internet,737
19937,2022-02-27T23:36:27,,session_88217,category,,,mobile,Chrome,977
19938,2022-08-15T16:58:31,4015,session_49679,category,,,tablet,Safari,1303
19939,2020-03-08T16:22:52,,session_33794,category,,,desktop,Firefox,540
19940,2020-12-31T13:30:00,1322,session_54863,cart,,,desktop,Samsung Internet,784
19941,2024-11-29T09:24:40,,session_10821,cart,,,mobile,Safari,1574
19942,2021-07-09T17:27:13,,session_77798,checkout,,,tablet,Firefox,1238
19943,2021-01-16T23:10:23,,session_30325,cart,,,tablet,Chrome,550
19944,2022-11-03T01:36:26,,session_71576,checkout,,,desktop,Chrome,962
19945,2024-03-05T20:14:37,4746,session_25221,cart,,,mobile,Samsung Internet,924
19946,2020-02-05T02:29:43,,session_11213,product_detail,5,,tablet,Samsung Internet,475
19947,2024-10-16T04:27:49,4107,session_34511,search,,,tablet,Firefox,864
19948,2023-01-27T15:04:14,,session_7263,product_detail,10,,tablet,Safari,570
19949,2022-01-04T07:13:06,,session_43672,account,,,,,1250
19950,2020-08-09T03:20:02,,session_24592,cart,,,mobile,Firefox,528
19951,2021-03-08T12:02:53,,session_11448,product_detail,52,,mobile,Edge,801
19952,2021-10-27T02:01:34,,session_46259,cart,,,tablet,Firefox,-669
19953,2021-02-03T06:58:22,,session_17520,home,,,mobile,Chrome,1606
19954,2022-10-01T02:14:47,185,session_7357,checkout,,,desktop,Safari,742
19955,2024-06-12T16:49:51,2792,session_7148,account,,,tablet,Samsung Internet,144
19956,2022-07-13T17:12:26,,session_36766,home,,,desktop,Safari,1670
19957,2023-08-09T10:16:01,1362,session_1879,cart,,,mobile,Edge,1123
19958,2022-12-12T02:29:10,3579,session_28097,cart,,,mobile,Edge,530
19959,2021-03-31T20:47:27,1518,session_90926,search,,,tablet,Edge,1749
19960,2020-05-31T09:56:22,,session_95961,search,,,mobile,Samsung Internet,615
19961,2023-05-08T18:37:15,4145,session_59281,cart,,,tablet,Firefox,77
19962,2022-10-13T05:17:51,,session_74672,home,,,tablet,Samsung Internet,1221
19963,2020-10-09T00:52:47,,session_28465,product_detail,7,,tablet,Samsung Internet,1175
19964,2024-07-07T05:28:14,3303,session_79501,account,,,tablet,Firefox,518
19965,2022-10-20T21:32:34,,session_53224,cart,,,tablet,Samsung Internet,1083
19966,2022-04-07T04:30:31,2647,session_53002,home,,,mobile,Samsung Internet,1620
19967,2023-01-27T07:43:16,,session_79862,home,,,mobile,Firefox,980
19968,2024-10-20T16:16:50,193,session_64360,cart,,,desktop,Safari,1494
19969,2021-11-15T20:22:09,1192,session_47992,product_detail,1,1237,tablet,Edge,590
19970,2020-01-22T23:44:22,,session_42594,checkout,,,tablet,Edge,986
19971,2021-01-13T03:19:36,,session_24355,product_detail,54,,tablet,Edge,306
19972,2021-01-26T13:22:06,,session_8836,search,,,tablet,Firefox,1578
19973,2020-03-31T06:05:03,,session_34252,product_detail,52,,desktop,Firefox,1734
19974,2021-06-20T22:33:44,,session_70894,account,,,tablet,Safari,652
19975,2021-10-30T04:21:50,,session_6613,cart,,,tablet,Samsung Internet,1350
19976,2022-07-25T19:22:13,1858,session_93898,home,,,mobile,Edge,1589
19977,2023-09-04T12:31:33,3300,session_22541,account,,,mobile,Firefox,1253
19978,2022-01-19T04:15:05,,session_36217,account,,,desktop,Safari,626
19979,2020-09-27T17:56:32,,session_70528,home,,,mobile,Edge,246
19980,2021-09-27T05:46:22,1656,session_47495,cart,,,tablet,Chrome,1795
19981,2021-02-25T05:56:32,,session_86272,cart,,,desktop,Safari,1517
19982,2021-05-24T21:49:35,,session_16129,category,,,desktop,Samsung Internet,513
19983,2022-11-11T23:13:52,757,session_84095,home,,,tablet,Edge,626
19984,2023-07-30T04:09:31,1103,session_60131,home,,,desktop,Edge,1139
19985,2020-10-08T05:00:11,,session_43061,home,,,mobile,Chrome,938
19986,2021-08-07T21:07:18,,session_50928,home,,,mobile,Firefox,1420
19987,2022-10-31T09:16:05,,session_62767,account,,,tablet,Firefox,764
19988,2021-01-22T04:46:18,,session_81077,category,,,tablet,Edge,1442
19989,2021-10-12T19:28:09,833,session_85274,account,,,desktop,Edge,1173
19990,2023-12-29T15:42:55,4388,session_70064,product_detail,29,,desktop,Chrome,1776
19991,2024-09-03T05:39:12,3536,session_47629,cart,,,desktop,Safari,1659
19992,2020-07-30T06:03:53,2907,session_72987,cart,,,tablet,Firefox,1792
19993,2020-11-18T07:15:27,1644,session_48708,home,,,tablet,Samsung Internet,754
19994,2021-06-06T15:18:48,,session_69739,checkout,,,mobile,Safari,1026
19995,2021-04-27T05:11:43,,session_66390,home,,,mobile,Edge,320
19996,2020-06-05T07:18:34,,session_41766,home,,,tablet,Firefox,992
19997,2024-12-29T14:12:29,,session_75134,search,,,tablet,Safari,1277
19998,2022-05-18T18:41:24,,session_37666,home,,,tablet,Chrome,418
19999,2023-04-09T09:02:43,1641,session_76816,checkout,,,tablet,Chrome,505
20000,2022-09-09T06:22:21,4242,session_67275,product_detail,62,,tablet,Firefox,160
20001,2024-09-25T14:33:40,3986,session_11946,search,,,tablet,Samsung Internet,359
20002,2023-07-02T13:51:19,4753,session_6734,category,,,desktop,Samsung Internet,1565
20003,2024-11-16T19:55:35,398,session_27587,account,,,mobile,Chrome,145
20004,2022-12-29T21:34:55,,session_31610,product_detail,41,,desktop,Edge,670
20005,2021-06-28T08:06:38,,session_10422,home,,,tablet,Firefox,1709
20006,2024-01-23T12:47:06,4631,session_58661,search,,,desktop,Edge,1281
20007,2021-03-01T12:30:40,,session_49935,cart,,,mobile,Samsung Internet,1504
20008,2023-07-12T19:40:21,,session_89131,product_detail,33,,mobile,Firefox,1763
20009,2024-11-17T17:40:36,,session_13644,account,,,mobile,Samsung Internet,475
20010,2022-09-01T21:11:37,,session_6072,search,,,desktop,Samsung Internet,1684
20011,2024-08-22T14:57:43,,session_77744,product_detail,5,956,tablet,Firefox,399
20012,2020-01-17T12:29:03,,session_25615,home,,,desktop,Chrome,1138
20013,2023-11-17T17:07:50,,session_26718,product_detail,38,,tablet,Safari,1118
20014,2030-01-01T00:00:00,,session_77874,cart,,,tablet,Firefox,1639
20015,2020-08-05T21:57:50,,session_57692,checkout,,,tablet,Chrome,1761
20016,2020-02-27T09:21:15,,session_50563,account,,,tablet,Edge,-668
20017,2020-11-13T15:04:33,,session_38767,cart,,,tablet,Chrome,1602
20018,2021-06-21T14:18:22,,session_27451,cart,,,,,1170
20019,2024-08-01T22:26:46,,session_27630,search,,,mobile,Edge,974
20020,2023-07-25T13:11:08,4441,session_35521,account,,,mobile,Firefox,948
20021,2021-04-11T07:57:21,,session_70669,product_detail,56,877,mobile,Firefox,1422
20022,2023-09-23T18:31:15,3483,session_51146,account,,,desktop,Chrome,714
20023,2024-02-23T17:32:58,3361,session_48346,checkout,,,tablet,Safari,90
20024,2022-12-29T14:04:55,,session_55186,product_detail,14,,desktop,Edge,537
20025,2023-10-13T00:59:56,1222,session_9243,search,,,desktop,Safari,449
20026,2021-05-12T08:50:21,,session_98927,category,,,desktop,Chrome,1789
20027,2020-10-16T07:16:04,2399,session_68673,cart,,,tablet,Safari,343
20028,2022-04-13T06:59:46,,session_54632,search,,,mobile,Safari,772
20029,2020-04-21T16:48:15,,session_29461,cart,,,desktop,Safari,990
20030,2020-05-29T16:59:16,,session_2706,search,,,desktop,Samsung Internet,1667
20031,2024-12-20T14:11:02,3592,session_90317,cart,,,tablet,Chrome,668
20032,2024-07-22T05:10:11,1069,session_92423,product_detail,15,,desktop,Samsung Internet,1180
20033,2024-12-30T04:16:06,2255,session_32856,checkout,,,tablet,Edge,1532
20034,2020-05-05T13:45:11,,session_12184,search,,,mobile,Samsung Internet,-217
20035,2024-03-28T10:13:12,,session_6142,search,,,,,1198
20036,2030-01-01T00:00:00,2897,session_4836,cart,,,mobile,Chrome,1292
20037,2021-05-22T13:16:31,,session_97646,cart,,,tablet,Edge,1322
20038,2021-07-14T21:49:37,,session_87937,checkout,,,mobile,Safari,1552
20039,2022-01-18T07:03:12,,session_34974,product_detail,19,80,mobile,Firefox,1131
20040,2024-07-18T01:32:42,,session_64516,search,,,tablet,Firefox,1152
20041,2030-01-01T00:00:00,112,session_20611,search,,,desktop,Samsung Internet,285
20042,2030-01-01T00:00:00,1259,session_68545,checkout,,,desktop,Safari,262
20043,2024-06-13T15:05:37,937,session_28469,account,,,tablet,Chrome,1551
20044,2022-08-05T13:51:41,,session_95857,cart,,,mobile,Edge,219
20045,2020-10-12T01:52:13,,session_12746,home,,,desktop,Chrome,1359
20046,2030-01-01T00:00:00,,session_96411,home,,,,,520
20047,2024-05-11T03:47:36,3665,session_27656,home,,,,,1362
20048,2023-10-03T23:26:11,,session_87027,category,,,tablet,Safari,1271
20049,2024-02-05T21:59:48,,session_55687,category,,,tablet,Edge,1205
20050,2021-01-10T02:36:01,,session_78275,home,,,tablet,Chrome,951
20051,2022-08-03T20:03:59,,session_54974,account,,,mobile,Safari,1293
20052,2024-03-23T06:49:07,3433,session_94909,account,,,mobile,Safari,1180
20053,2022-09-19T18:55:58,,session_10812,home,,,tablet,Safari,445
20054,2020-01-03T02:06:10,,session_51175,checkout,,,mobile,Chrome,269
