campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
939,Video - Instagram - Feb2020,Video,Instagram,59,2020-02-16,2020-03-31,62649,72843.13,22882300,303250,2020-02-13T00:00:00
940,Video - Instagram - Feb2020,Video,Instagram,3,2020-02-16,2020-03-31,62649,72843.13,22882300,303250,2020-02-09T00:00:00
941,Video - Instagram - Feb2020,Video,Instagram,35,2020-02-16,2020-03-31,62649,72843.13,22882300,303250,2020-02-15T00:00:00
942,Video - Instagram - Feb2020,Video,Instagram,55,2020-02-16,2020-03-31,62649,72843.13,22882300,303250,2020-02-08T00:00:00
943,Social Media - LinkedIn - Aug2021,Social Media,LinkedIn,40,2021-08-05,2021-09-29,33470,39867.9,18657425,878644,2021-07-25T00:00:00
944,Social Media - LinkedIn - Aug2021,Social Media,LinkedIn,44,2021-08-05,2021-09-29,33470,39867.9,18657425,878644,2021-07-28T00:00:00
945,Influencer - Instagram - Jan2023,Influencer,Instagram,24,2023-01-23,2023-01-31,32405,37302.07,17834346,598437,2023-01-21T00:00:00
946,Influencer - Instagram - Jan2023,Influencer,Instagram,43,2023-01-23,2023-01-31,32405,37302.07,17834346,598437,2023-01-22T00:00:00
947,Influencer - Instagram - Jan2023,Influencer,Instagram,50,2023-01-23,2023-01-31,32405,37302.07,17834346,598437,2023-01-22T00:00:00
948,Influencer - Instagram - Jan2023,Influencer,Instagram,21,2023-01-23,2023-01-31,32405,37302.07,17834346,598437,2023-01-18T00:00:00
949,Email - Facebook - Dec2023,Email,Facebook,41,2023-12-06,2023-12-30,1865,1874.16,-557640,27879,2023-11-28T00:00:00
950,Email - Facebook - Dec2023,Email,Facebook,33,2023-12-06,2023-12-30,1865,1874.16,-557640,27879,2023-11-23T00:00:00
951,Display - Instagram - Dec2020,Display,Instagram,59,2020-12-02,2021-01-22,25749,18830.58,7068522,323239,2020-11-22T00:00:00
952,Email - Google - Jan2024,Email,Google,32,2024-01-24,2024-02-24,9135,9820.39,807572,58781,2024-01-18T00:00:00
953,Email - Google - Jan2024,Email,Google,47,2024-01-24,2024-02-24,9135,9820.39,807572,58781,2024-01-13T00:00:00
954,Email - Google - Jan2024,Email,Google,19,2024-01-24,2024-02-24,9135,9820.39,807572,58781,2024-01-23T00:00:00
955,Display - LinkedIn - Aug2024,Display,LinkedIn,27,2024-08-19,2024-10-22,25145,19776.79,7613204,288181,2024-08-14T00:00:00
956,Display - LinkedIn - Aug2024,Display,LinkedIn,5,2024-08-19,2024-10-22,25145,19776.79,7613204,288181,2024-08-15T00:00:00
957,Display - LinkedIn - Aug2024,Display,LinkedIn,53,2024-08-19,2024-10-22,25145,19776.79,7613204,288181,2024-08-15T00:00:00
958,Display - LinkedIn - Aug2024,Display,LinkedIn,31,2024-08-19,2024-10-22,25145,19776.79,7613204,288181,2024-08-12T00:00:00
959,Video - YouTube - Jul2021,Video,YouTube,58,2021-07-12,2021-09-07,84854,79742.91,33199096,453181,2021-07-04T00:00:00
960,Video - YouTube - Jul2021,Video,YouTube,21,2021-07-12,2021-09-07,84854,79742.91,33199096,453181,2021-07-11T00:00:00
961,Video - YouTube - Jul2021,Video,YouTube,22,2021-07-12,2021-09-07,84854,79742.91,33199096,453181,2021-06-29T00:00:00
962,Email - TikTok - Sep2021,Email,TikTok,25,2021-09-18,2021-12-13,7191,7582.21,3161961,163863,2021-09-10T00:00:00
963,Email - TikTok - Sep2021,Email,TikTok,50,2021-09-18,2021-12-13,7191,7582.21,3161961,163863,2021-09-17T00:00:00
964,Email - TikTok - Sep2021,Email,TikTok,24,2021-09-18,2021-12-13,7191,7582.21,3161961,163863,2021-09-08T00:00:00
965,Email - TikTok - Sep2021,Email,TikTok,33,2021-09-18,2021-12-13,7191,7582.21,3161961,163863,2021-09-16T00:00:00
966,Email - TikTok - Sep2021,Email,TikTok,52,2021-09-18,2021-12-13,7191,7582.21,3161961,163863,2021-09-14T00:00:00
967,Video - Facebook - May2022,Video,Facebook,47,2022-05-16,2022-07-09,117511,111527.32,49093413,1632364,2022-05-06T00:00:00
968,Email - YouTube - May2024,Email,YouTube,42,2024-05-04,2024-06-30,6734,,2161796,127115,2024-04-30T00:00:00
969,Video - TikTok - Jul2020,Video,TikTok,5,2020-07-20,2020-08-20,93985,92833.93,4924040,269973,2020-07-18T00:00:00
970,Video - TikTok - Jul2020,Video,TikTok,39,2020-07-20,2020-08-20,93985,92833.93,4924040,269973,2020-07-10T00:00:00
971,Video - TikTok - Jul2020,Video,TikTok,17,2020-07-20,2020-08-20,93985,92833.93,4924040,269973,2020-07-07T00:00:00
972,Video - TikTok - Jul2020,Video,TikTok,47,2020-07-20,2020-08-20,93985,92833.93,4924040,269973,2020-07-10T00:00:00
973,Video - TikTok - Jul2020,Video,TikTok,22,2020-07-20,2020-08-20,93985,92833.93,4924040,269973,2020-07-10T00:00:00
974,Display - LinkedIn - Feb2023,Display,LinkedIn,63,2023-02-12,2023-04-07,5084,3648.49,337932,13428,2023-02-03T00:00:00
975,Display - Instagram - Mar2023,Display,Instagram,48,2023-03-24,2023-06-14,29722,32542.29,4259020,257791,2023-03-18T00:00:00
976,Display - Instagram - Mar2023,Display,Instagram,26,2023-03-24,2023-06-14,29722,32542.29,4259020,257791,2023-03-19T00:00:00
977,Display - Instagram - Mar2023,Display,Instagram,43,2023-03-24,2023-06-14,29722,32542.29,4259020,257791,2023-03-22T00:00:00
978,Display - Instagram - Mar2023,Display,Instagram,20,2023-03-24,2023-06-14,29722,32542.29,4259020,257791,2023-03-15T00:00:00
979,Display - Facebook - Aug2024,Display,Facebook,32,2024-08-31,2024-10-07,26710,23814.95,9339498,111004,2024-08-17T00:00:00
980,Display - Facebook - Jan2020,Display,Facebook,32,2020-01-27,2020-03-07,6016,5744.13,800267,51060,2020-01-18T00:00:00
981,Display - Facebook - Jan2020,Display,Facebook,4,2020-01-27,2020-03-07,6016,5744.13,800267,51060,2020-01-13T00:00:00
982,Display - Facebook - Jan2020,Display,Facebook,57,2020-01-27,2020-03-07,6016,5744.13,800267,51060,2020-01-25T00:00:00
983,Display - Facebook - Jan2020,Display,Facebook,58,2020-01-27,2020-03-07,6016,5744.13,800267,51060,2020-01-21T00:00:00
984,Search - TikTok - Jul2023,Search,TikTok,40,2023-07-17,2023-09-29,16803,12654.97,4064815,87234,2023-07-14T00:00:00
985,Search - TikTok - Jul2023,Search,TikTok,42,2023-07-17,2023-09-29,16803,12654.97,4064815,87234,2023-07-11T00:00:00
986,Search - TikTok - Jul2023,Search,TikTok,20,2023-07-17,2023-09-29,16803,12654.97,4064815,87234,2023-07-09T00:00:00
987,Influencer - TikTok - Jan2024,Influencer,TikTok,17,2024-01-09,2024-03-31,52783,40354.72,4072960,161355,2023-12-29T00:00:00
988,Influencer - TikTok - Jan2024,Influencer,TikTok,2,2024-01-09,2024-03-31,52783,40354.72,4072960,161355,2023-12-27T00:00:00
989,Display - TikTok - Nov2022,Display,TikTok,16,2022-11-12,2022-12-21,16143,19086.7,6622888,124963,2022-11-11T00:00:00
990,Display - TikTok - Nov2022,Display,TikTok,21,2022-11-12,2022-12-21,16143,19086.7,6622888,124963,2022-11-03T00:00:00
991,Display - TikTok - Nov2022,Display,TikTok,55,2022-11-12,2022-12-21,16143,19086.7,6622888,124963,2022-11-05T00:00:00
992,Display - TikTok - Nov2022,Display,TikTok,48,2022-11-12,2022-12-21,16143,19086.7,6622888,124963,2022-11-05T00:00:00
993,Display - TikTok - Nov2022,Display,TikTok,26,2022-11-12,2022-12-21,16143,19086.7,6622888,124963,2022-11-08T00:00:00
994,Social Media - Instagram - Apr2021,Social Media,Instagram,22,2021-04-17,2021-07-07,20769,15866.24,3596671,200692,2021-04-08T00:00:00
995,Social Media - Instagram - Apr2021,Social Media,Instagram,56,2021-04-17,2021-07-07,20769,15866.24,3596671,200692,2021-04-10T00:00:00
996,Social Media - Instagram - Apr2021,Social Media,Instagram,37,2021-04-17,2021-07-07,20769,15866.24,3596671,200692,2021-04-09T00:00:00
997,Social Media - Instagram - Apr2021,Social Media,Instagram,9,2021-04-17,2021-07-07,20769,15866.24,3596671,200692,2021-04-15T00:00:00
998,Influencer - Twitter - Feb2024,Influencer,Twitter,24,2024-02-01,2024-04-19,20988,14909.24,2009067,92525,2024-01-29T00:00:00
999,Display - TikTok - Aug2024,Display,TikTok,2,2024-08-14,2024-10-04,6793,5515.76,1970685,100028,2024-08-12T00:00:00
1000,Display - TikTok - Aug2024,Display,TikTok,40,2024-08-14,2024-10-04,6793,5515.76,1970685,100028,2024-08-03T00:00:00
1001,Search - YouTube - Oct2020,Search,YouTube,28,2020-10-03,2020-10-14,59307,56826.25,3860922,74995,2020-09-24T00:00:00
1002,Search - YouTube - Oct2020,Search,YouTube,62,2020-10-03,2020-10-14,59307,56826.25,3860922,74995,2020-09-19T00:00:00
1003,Search - YouTube - Oct2020,Search,YouTube,53,2020-10-03,2020-10-14,59307,56826.25,3860922,74995,2020-09-23T00:00:00
1004,Search - YouTube - Oct2020,Search,YouTube,10,2020-10-03,2020-10-14,59307,56826.25,3860922,74995,2020-09-29T00:00:00
1005,Search - YouTube - Oct2020,Search,YouTube,37,2020-10-03,2020-10-14,59307,56826.25,3860922,74995,2020-09-30T00:00:00
1006,Search - Google - Jun2024,Search,Google,17,2024-06-03,2024-09-01,95465,98865.89,22594397,1020809,2024-05-31T00:00:00
1007,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,56,2023-12-14,2024-01-21,21018,25056.78,1608803,125256,2023-11-30T00:00:00
1008,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,14,2023-12-14,2024-01-21,21018,25056.78,1608803,125256,2023-12-13T00:00:00
1009,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,45,2023-12-14,2024-01-21,21018,25056.78,1608803,125256,2023-11-30T00:00:00
1010,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,38,2023-12-14,2024-01-21,21018,25056.78,1608803,125256,2023-12-10T00:00:00
1011,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,49,2023-12-14,2024-01-21,21018,25056.78,1608803,125256,2023-11-30T00:00:00
1012,Search - YouTube - May2024,Search,YouTube,55,2024-05-09,2024-05-16,89302,75126.68,17716070,753528,2024-05-05T00:00:00
1013,Search - YouTube - May2024,Search,YouTube,22,2024-05-09,2024-05-16,89302,75126.68,17716070,753528,2024-04-25T00:00:00
1014,Search - YouTube - May2024,Search,YouTube,23,2024-05-09,2024-05-16,89302,75126.68,17716070,753528,2024-05-03T00:00:00
1015,Search - YouTube - May2024,Search,YouTube,24,2024-05-09,2024-05-16,89302,75126.68,17716070,753528,2024-04-27T00:00:00
1016,Search - YouTube - May2024,Search,YouTube,63,2024-05-09,2024-05-16,89302,75126.68,17716070,753528,2024-05-03T00:00:00
1017,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,19,2022-08-22,2022-10-16,7137,5376.02,291398,7443,2022-08-21T00:00:00
1018,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,13,2022-08-22,2022-10-16,7137,5376.02,291398,7443,2022-08-18T00:00:00
1019,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,63,2022-08-22,2022-10-16,7137,5376.02,291398,7443,2022-08-13T00:00:00
1020,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,30,2022-08-22,2022-10-16,7137,5376.02,291398,7443,2022-08-20T00:00:00
1021,Search - YouTube - Dec2024,Search,YouTube,31,2024-12-26,2025-03-10,39122,40682.89,16029014,926104,2024-12-14T00:00:00
1022,Search - YouTube - Dec2024,Search,YouTube,38,2024-12-26,2025-03-10,39122,40682.89,16029014,926104,2024-12-13T00:00:00
1023,Search - YouTube - Dec2024,Search,YouTube,51,2024-12-26,2025-03-10,39122,40682.89,16029014,926104,2024-12-13T00:00:00
1024,Display - Facebook - Apr2023,Display,Facebook,52,2023-04-11,2023-05-24,10438,11041.44,4850608,234718,2023-03-29T00:00:00
1025,Display - Facebook - Apr2023,Display,Facebook,27,2023-04-11,2023-05-24,10438,11041.44,4850608,234718,2023-04-06T00:00:00
1026,Display - Facebook - Apr2023,Display,Facebook,1,2023-04-11,2023-05-24,10438,11041.44,4850608,234718,2023-04-10T00:00:00
1027,Display - Facebook - Apr2023,Display,Facebook,42,2023-04-11,2023-05-24,10438,11041.44,4850608,234718,2023-03-29T00:00:00
1028,Display - Facebook - Apr2023,Display,Facebook,47,2023-04-11,2023-05-24,10438,11041.44,4850608,234718,2023-04-10T00:00:00
1029,Social Media - Google - May2024,Social Media,Google,21,2024-05-18,2024-08-06,49833,36725.76,12614583,472178,2024-05-15T00:00:00
1030,Display - LinkedIn - Jun2022,Display,LinkedIn,12,2022-06-09,2022-07-28,15202,13069.37,5766792,412989,2022-05-27T00:00:00
1031,Display - LinkedIn - Jun2022,Display,LinkedIn,23,2022-06-09,2022-07-28,15202,13069.37,5766792,412989,2022-06-08T00:00:00
1032,Influencer - LinkedIn - Sep2020,Influencer,LinkedIn,39,2020-09-29,2020-11-17,63840,74015.48,26896414,399111,2020-09-24T00:00:00
1033,Influencer - LinkedIn - Sep2020,Influencer,LinkedIn,59,2020-09-29,2020-11-17,63840,74015.48,26896414,399111,2020-09-19T00:00:00
1034,Influencer - LinkedIn - Sep2020,Influencer,LinkedIn,16,2020-09-29,2020-11-17,63840,74015.48,26896414,399111,2020-09-28T00:00:00
1035,Influencer - LinkedIn - Sep2020,Influencer,LinkedIn,51,2020-09-29,2020-11-17,63840,74015.48,26896414,399111,2020-09-28T00:00:00
1036,Influencer - LinkedIn - Sep2020,Influencer,LinkedIn,26,2020-09-29,2020-11-17,63840,74015.48,26896414,399111,2020-09-19T00:00:00
1037,Search - Google - Jul2023,Search,Google,30,2023-07-03,2023-08-18,28146,28932.67,4151674,93657,2023-06-19T00:00:00
1038,Search - Google - Jul2023,Search,Google,52,2023-07-03,2023-08-18,28146,28932.67,4151674,93657,2023-06-26T00:00:00
1039,Search - Google - Jul2023,Search,Google,9,2023-07-03,2023-08-18,28146,28932.67,4151674,93657,2023-07-02T00:00:00
1040,Search - Google - Jul2023,Search,Google,20,2023-07-03,2023-08-18,28146,28932.67,4151674,93657,2023-06-23T00:00:00
1041,Social Media - Google - Sep2022,Social Media,Google,31,2022-09-04,2022-10-24,24243,24056.09,8036145,265473,2022-09-01T00:00:00
1042,Social Media - Google - Sep2022,Social Media,Google,60,2022-09-04,2022-10-24,24243,24056.09,8036145,265473,2022-08-24T00:00:00
1043,Video - YouTube - May2024,Video,YouTube,37,2024-05-07,2024-07-30,74660,73787.19,19635363,1398403,2024-04-26T00:00:00
1044,Video - YouTube - May2024,Video,YouTube,39,2024-05-07,2024-07-30,74660,73787.19,19635363,1398403,2024-04-26T00:00:00
1045,Video - YouTube - May2024,Video,YouTube,57,2024-05-07,2024-07-30,74660,73787.19,19635363,1398403,2024-04-29T00:00:00
1046,Video - YouTube - May2024,Video,YouTube,8,2024-05-07,2024-07-30,74660,73787.19,19635363,1398403,2024-04-30T00:00:00
1047,Video - YouTube - May2024,Video,YouTube,21,2024-05-07,2024-07-30,74660,73787.19,19635363,1398403,2024-04-29T00:00:00
1048,Video - Instagram - Mar2024,Video,Instagram,37,2024-03-19,2024-04-03,5496,4457.23,1497434,108720,2024-03-11T00:00:00
1049,Video - Instagram - Mar2024,Video,Instagram,4,2024-03-19,2024-04-03,5496,4457.23,1497434,108720,2024-03-09T00:00:00
1050,Display - YouTube - Apr2021,Display,YouTube,19,2021-04-03,2021-04-29,4939,5088.99,1162798,17281,2021-03-26T00:00:00
1051,Display - YouTube - Apr2021,Display,YouTube,27,2021-04-03,2021-04-29,4939,5088.99,1162798,17281,2021-03-20T00:00:00
1052,Display - YouTube - Apr2021,Display,YouTube,10,2021-04-03,2021-04-29,4939,5088.99,1162798,17281,2021-03-20T00:00:00
1053,Display - YouTube - Apr2021,Display,YouTube,23,2021-04-03,2021-04-29,4939,5088.99,1162798,17281,2021-03-26T00:00:00
1054,Social Media - TikTok - Mar2021,Social Media,TikTok,27,2021-03-22,2021-06-15,43571,,6770309,482883,2021-03-12T00:00:00
1055,Social Media - TikTok - Mar2021,Social Media,TikTok,18,2021-03-22,2021-06-15,43571,,6770309,482883,2021-03-08T00:00:00
1056,Social Media - TikTok - Mar2021,Social Media,TikTok,45,2021-03-22,2021-06-15,43571,,6770309,482883,2021-03-12T00:00:00
1057,Social Media - TikTok - Mar2021,Social Media,TikTok,2,2021-03-22,2021-06-15,43571,,6770309,482883,2021-03-15T00:00:00
1058,Social Media - Twitter - Aug2022,Social Media,Twitter,52,2022-08-15,2022-10-26,16368,16421.0,2702360,34912,2022-08-07T00:00:00
1059,Social Media - Twitter - Aug2022,Social Media,Twitter,10,2022-08-15,2022-10-26,16368,16421.0,2702360,34912,2022-08-13T00:00:00
1060,Social Media - Twitter - Aug2022,Social Media,Twitter,13,2022-08-15,2022-10-26,16368,16421.0,2702360,34912,2022-08-03T00:00:00
1061,Display - LinkedIn - Aug2022,Display,LinkedIn,59,2022-08-21,2022-10-24,29334,34825.06,-15875261,1244869,2022-08-19T00:00:00
1062,Email - Google - May2020,Email,Google,13,2020-05-16,2020-05-27,3858,3244.92,1368711,25733,2020-05-06T00:00:00
1063,Email - Google - May2020,Email,Google,3,2020-05-16,2020-05-27,3858,3244.92,1368711,25733,2020-05-12T00:00:00
1064,Influencer - Instagram - Jul2022,Influencer,Instagram,59,2022-07-30,2022-10-17,26426,25084.19,12242348,308459,2022-07-22T00:00:00
1065,Influencer - Instagram - Jul2022,Influencer,Instagram,11,2022-07-30,2022-10-17,26426,25084.19,12242348,308459,2022-07-17T00:00:00
1066,Influencer - Instagram - Jul2022,Influencer,Instagram,7,2022-07-30,2022-10-17,26426,25084.19,12242348,308459,2022-07-28T00:00:00
1067,Social Media - YouTube - Dec2020,Social Media,YouTube,27,2020-12-20,2021-03-18,21520,,6888683,310722,2020-12-13T00:00:00
1068,Social Media - YouTube - Dec2020,Social Media,YouTube,25,2020-12-20,2021-03-18,21520,,6888683,310722,2020-12-12T00:00:00
1069,Social Media - YouTube - Dec2020,Social Media,YouTube,59,2020-12-20,2021-03-18,21520,,6888683,310722,2020-12-13T00:00:00
1070,Video - Facebook - Nov2020,Video,Facebook,35,2020-11-09,2020-11-22,99058,78527.17,-37371172,2343846,2020-10-26T00:00:00
1071,Influencer - Instagram - Jan2020,Influencer,Instagram,45,2020-01-10,2020-01-24,48027,51500.21,6203273,425767,2020-01-07T00:00:00
1072,Influencer - Instagram - Jan2020,Influencer,Instagram,30,2020-01-10,2020-01-24,48027,51500.21,6203273,425767,2019-12-31T00:00:00
1073,Influencer - Instagram - Jan2020,Influencer,Instagram,17,2020-01-10,2020-01-24,48027,51500.21,6203273,425767,2020-01-06T00:00:00
1074,Influencer - Instagram - Jan2020,Influencer,Instagram,33,2020-01-10,2020-01-24,48027,51500.21,6203273,425767,2020-01-01T00:00:00
1075,Search - LinkedIn - Dec2023,Search,LinkedIn,62,2023-12-16,2024-03-02,31112,27799.98,13167504,889981,2023-12-12T00:00:00
1076,Search - LinkedIn - Dec2023,Search,LinkedIn,42,2023-12-16,2024-03-02,31112,27799.98,13167504,889981,2023-12-13T00:00:00
1077,Search - Google - Jun2024,Search,Google,54,2024-06-20,2024-08-11,52468,59712.87,7643960,289429,2024-06-07T00:00:00
1078,Search - Google - Jun2024,Search,Google,32,2024-06-20,2024-08-11,52468,59712.87,7643960,289429,2024-06-13T00:00:00
1079,Search - Google - Jun2024,Search,Google,23,2024-06-20,2024-08-11,52468,59712.87,7643960,289429,2024-06-18T00:00:00
1080,Search - Google - Jun2024,Search,Google,33,2024-06-20,2024-08-11,52468,59712.87,7643960,289429,2024-06-15T00:00:00
1081,Display - Google - Oct2024,Display,Google,56,2024-10-13,2024-11-18,28226,22803.24,5277359,330414,2024-10-04T00:00:00
1082,Display - Google - Oct2024,Display,Google,27,2024-10-13,2024-11-18,28226,22803.24,5277359,330414,2024-10-09T00:00:00
1083,Social Media - Instagram - Dec2020,Social Media,Instagram,21,2020-12-11,2021-02-04,46117,35089.15,8631235,622705,2020-11-27T00:00:00
1084,Social Media - Instagram - Dec2020,Social Media,Instagram,19,2020-12-11,2021-02-04,46117,35089.15,8631235,622705,2020-12-03T00:00:00
1085,Social Media - Instagram - Dec2020,Social Media,Instagram,13,2020-12-11,2021-02-04,46117,35089.15,8631235,622705,2020-12-06T00:00:00
1086,Email - Instagram - Mar2022,Email,Instagram,37,2022-03-13,2022-06-05,934,925.0,289990,22461,2022-03-06T00:00:00
1087,Email - Instagram - Mar2022,Email,Instagram,49,2022-03-13,2022-06-05,934,925.0,289990,22461,2022-03-09T00:00:00
1088,Email - Instagram - Mar2022,Email,Instagram,50,2022-03-13,2022-06-05,934,925.0,289990,22461,2022-03-03T00:00:00
1089,Email - Instagram - Mar2022,Email,Instagram,63,2022-03-13,2022-06-05,934,925.0,289990,22461,2022-03-09T00:00:00
1090,Search - Instagram - Oct2022,Search,Instagram,31,2022-10-29,2023-01-14,33123,32356.14,3822479,183050,2022-10-18T00:00:00
1091,Social Media - Facebook - Nov2024,Social Media,Facebook,49,2024-11-28,2025-02-19,28624,22926.6,4859450,301749,2024-11-24T00:00:00
1092,Social Media - Facebook - Nov2024,Social Media,Facebook,31,2024-11-28,2025-02-19,28624,22926.6,4859450,301749,2024-11-17T00:00:00
1093,Video - Google - May2024,Video,Google,40,2024-05-09,2024-06-14,79957,79101.26,17523500,802299,2024-05-05T00:00:00
1094,Video - Google - May2024,Video,Google,30,2024-05-09,2024-06-14,79957,79101.26,17523500,802299,2024-05-08T00:00:00
1095,Video - Google - May2024,Video,Google,10,2024-05-09,2024-06-14,79957,79101.26,17523500,802299,2024-04-30T00:00:00
1096,Video - Google - May2024,Video,Google,36,2024-05-09,2024-06-14,79957,79101.26,17523500,802299,2024-05-04T00:00:00
1097,Video - Google - May2024,Video,Google,27,2024-05-09,2024-06-14,79957,79101.26,17523500,802299,2024-05-04T00:00:00
1098,Social Media - Google - Jun2020,Social Media,Google,38,2020-06-21,2020-08-20,21164,17936.6,7115547,118976,2020-06-10T00:00:00
1099,Social Media - Google - Jun2020,Social Media,Google,61,2020-06-21,2020-08-20,21164,17936.6,7115547,118976,2020-06-20T00:00:00
